Order_ID,Order_Date,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Rating,Warehouse_ID,Warehouse_Name,Warehouse_Location,Warehouse_Capacity,Warehouse_Utilization,Quantity,Unit_Price,Order_Value,Shipping_Mode,Origin,Destination,Distance_KM,Shipping_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Delay_Days,Inventory_Level,Reorder_Level,Inventory_Status,Delay_Category,Order_Month,Order_Month_Name,Order_Quarter,Order_Year,Order_Day,Shipping_Cost_Per_KM,Inventory_Risk,Warehouse_Risk,Delivery_Risk,Overall_Risk
ORD01587,2025-12-05,P015,Headset,Accessories,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,73.04,39,2500,97500,Rail,Pune,Jaipur,1900,9500,2025-12-11,2025-12-11,On Time,0,788,248,Sufficient,On Time,12,December,Q4,2025,Friday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD03642,2025-12-05,P001,Laptop,Electronics,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,91.34,17,65000,1105000,Air,Pune,Delhi,473,8514,2025-12-06,2025-12-06,On Time,0,933,292,Sufficient,On Time,12,December,Q4,2025,Friday,18.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD09670,2025-12-05,P011,SSD,Storage,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,61.52,32,7000,224000,Road,Hyderabad,Delhi,2166,17328,2025-12-13,2025-12-13,On Time,0,313,181,Sufficient,On Time,12,December,Q4,2025,Friday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD00188,2025-12-05,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,61.78,38,9000,342000,Rail,Pune,Bangalore,386,1930,2025-12-14,2025-12-17,Delayed,3,777,199,Sufficient,Minor Delay,12,December,Q4,2025,Friday,5.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD08267,2025-12-05,P008,Router,Networking,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,47.51,60,5000,300000,Road,Mumbai,Jaipur,1429,11432,2025-12-08,2025-12-08,On Time,0,723,219,Sufficient,On Time,12,December,Q4,2025,Friday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD00996,2025-12-05,P005,Mouse,Accessories,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,86.69,54,800,43200,Rail,Mumbai,Hyderabad,765,3825,2025-12-12,2025-12-12,On Time,0,393,128,Sufficient,On Time,12,December,Q4,2025,Friday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD00525,2025-12-05,P008,Router,Networking,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,61.67,34,5000,170000,Air,Delhi,Coimbatore,122,2196,2025-12-06,2025-12-06,On Time,0,412,215,Sufficient,On Time,12,December,Q4,2025,Friday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09123,2025-12-05,P001,Laptop,Electronics,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,81.63,39,65000,2535000,Road,Pune,Coimbatore,1559,12472,2025-12-13,2025-12-13,On Time,0,879,296,Sufficient,On Time,12,December,Q4,2025,Friday,8.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD01084,2025-12-05,P015,Headset,Accessories,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,71.36,76,2500,190000,Rail,Bangalore,Chennai,1652,8260,2025-12-17,2025-12-23,Delayed,6,222,105,Sufficient,Moderate Delay,12,December,Q4,2025,Friday,5.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD05991,2025-12-05,P010,Hard Drive,Storage,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,77.5,39,6000,234000,Rail,Hyderabad,Mumbai,1380,6900,2025-12-12,2025-12-12,On Time,0,480,103,Sufficient,On Time,12,December,Q4,2025,Friday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD02499,2025-12-05,P006,Printer,Office Equipment,SUP002,Global Electronics,4.2,WH001,Chennai Central,Chennai,10000,87.02,37,12000,444000,Air,Mumbai,Delhi,1764,31752,2025-12-09,2025-12-09,On Time,0,281,226,Sufficient,On Time,12,December,Q4,2025,Friday,18.0,Medium Risk,Medium Risk,Low Risk,Medium Risk
ORD07831,2025-12-05,P009,Switch,Networking,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,55.37,25,7500,187500,Air,Chennai,Bangalore,287,5166,2025-12-07,2025-12-07,On Time,0,847,244,Sufficient,On Time,12,December,Q4,2025,Friday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD02512,2025-12-05,P008,Router,Networking,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,93.08,1,5000,5000,Road,Pune,Delhi,654,5232,2025-12-12,2025-12-12,On Time,0,789,242,Sufficient,On Time,12,December,Q4,2025,Friday,8.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD03587,2025-12-05,P001,Laptop,Electronics,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,81.34,3,65000,195000,Road,Delhi,Ahmedabad,1218,9744,2025-12-09,2025-12-09,On Time,0,477,182,Sufficient,On Time,12,December,Q4,2025,Friday,8.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD03233,2025-12-05,P007,Scanner,Office Equipment,SUP004,NextGen Supplies,3.9,WH001,Chennai Central,Chennai,10000,70.01,81,9000,729000,Road,Pune,Mumbai,690,5520,2025-12-13,2025-12-23,Delayed,10,489,202,Sufficient,Severe Delay,12,December,Q4,2025,Friday,8.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD01553,2025-12-05,P008,Router,Networking,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,85.48,87,5000,435000,Road,Pune,Hyderabad,1650,13200,2025-12-11,2025-12-12,On Time,1,566,198,Sufficient,Minor Delay,12,December,Q4,2025,Friday,8.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD05307,2025-12-05,P008,Router,Networking,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,83.6,87,5000,435000,Air,Delhi,Ahmedabad,840,15120,2025-12-06,2025-12-10,Delayed,4,394,173,Sufficient,Moderate Delay,12,December,Q4,2025,Friday,18.0,Low Risk,Medium Risk,High Risk,Medium Risk
ORD02694,2025-12-05,P010,Hard Drive,Storage,SUP008,FutureTech Suppliers,4.5,WH006,Pune Warehouse,Pune,8000,70.8,91,6000,546000,Sea,Pune,Kolkata,1974,5922,2025-12-19,2025-12-28,Delayed,9,737,227,Sufficient,Severe Delay,12,December,Q4,2025,Friday,3.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD09821,2025-12-05,P014,Webcam,Accessories,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,87.14,85,4000,340000,Sea,Pune,Kolkata,406,1218,2025-12-21,2025-12-22,On Time,1,310,150,Sufficient,Minor Delay,12,December,Q4,2025,Friday,3.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD08417,2025-12-05,P002,Desktop PC,Electronics,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,96.75,11,55000,605000,Air,Delhi,Ahmedabad,983,17694,2025-12-08,2025-12-09,On Time,1,165,195,Reorder Required,Minor Delay,12,December,Q4,2025,Friday,18.0,High Risk,High Risk,Medium Risk,High Risk
ORD06212,2025-12-06,P006,Printer,Office Equipment,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,93.25,49,12000,588000,Sea,Delhi,Ahmedabad,61,183,2025-12-21,2025-12-21,On Time,0,964,131,Sufficient,On Time,12,December,Q4,2025,Saturday,3.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD04330,2025-12-06,P013,Graphics Card,Computer Parts,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,57.15,19,45000,855000,Air,Delhi,Jaipur,1795,32310,2025-12-09,2025-12-09,On Time,0,295,294,Sufficient,On Time,12,December,Q4,2025,Saturday,18.0,Medium Risk,Low Risk,Low Risk,Low Risk
ORD05075,2025-12-06,P009,Switch,Networking,SUP008,FutureTech Suppliers,4.5,WH001,Chennai Central,Chennai,10000,80.81,19,7500,142500,Air,Hyderabad,Kolkata,1318,23724,2025-12-09,2025-12-09,On Time,0,932,130,Sufficient,On Time,12,December,Q4,2025,Saturday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD06266,2025-12-06,P009,Switch,Networking,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,61.43,66,7500,495000,Road,Chennai,Kolkata,1342,10736,2025-12-11,2025-12-20,Delayed,9,642,128,Sufficient,Severe Delay,12,December,Q4,2025,Saturday,8.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD09859,2025-12-06,P009,Switch,Networking,SUP008,FutureTech Suppliers,4.5,WH001,Chennai Central,Chennai,10000,76.4,12,7500,90000,Road,Delhi,Chennai,1230,9840,2025-12-13,2025-12-13,On Time,0,850,296,Sufficient,On Time,12,December,Q4,2025,Saturday,8.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD07292,2025-12-06,P013,Graphics Card,Computer Parts,SUP006,Reliable Components,4.7,WH006,Pune Warehouse,Pune,8000,58.54,82,45000,3690000,Road,Mumbai,Bangalore,1280,10240,2025-12-09,2025-12-09,On Time,0,862,283,Sufficient,On Time,12,December,Q4,2025,Saturday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD02493,2025-12-06,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,45.83,10,7000,70000,Sea,Chennai,Coimbatore,2059,6177,2025-12-19,2025-12-22,Delayed,3,776,123,Sufficient,Minor Delay,12,December,Q4,2025,Saturday,3.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD02660,2025-12-06,P008,Router,Networking,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,59.08,68,5000,340000,Rail,Hyderabad,Chennai,249,1245,2025-12-18,2025-12-19,On Time,1,498,291,Sufficient,Minor Delay,12,December,Q4,2025,Saturday,5.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD03531,2025-12-06,P015,Headset,Accessories,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,88.77,33,2500,82500,Sea,Delhi,Chennai,1945,5835,2025-12-20,2025-12-21,Delayed,1,667,202,Sufficient,Minor Delay,12,December,Q4,2025,Saturday,3.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD09860,2025-12-06,P004,Keyboard,Accessories,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,93.15,28,1500,42000,Air,Pune,Hyderabad,390,7020,2025-12-08,2025-12-09,On Time,1,388,149,Sufficient,Minor Delay,12,December,Q4,2025,Saturday,18.0,Low Risk,High Risk,Medium Risk,Medium Risk
ORD06942,2025-12-06,P009,Switch,Networking,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,95.87,92,7500,690000,Rail,Pune,Ahmedabad,188,940,2025-12-13,2025-12-13,On Time,0,51,137,Reorder Required,On Time,12,December,Q4,2025,Saturday,5.0,High Risk,High Risk,Low Risk,High Risk
ORD02963,2025-12-06,P015,Headset,Accessories,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,81.99,42,2500,105000,Air,Mumbai,Bangalore,825,14850,2025-12-10,2025-12-11,On Time,1,508,166,Sufficient,Minor Delay,12,December,Q4,2025,Saturday,18.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD09641,2025-12-06,P006,Printer,Office Equipment,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,73.58,69,12000,828000,Rail,Chennai,Hyderabad,310,1550,2025-12-15,2025-12-15,On Time,0,124,291,Reorder Required,On Time,12,December,Q4,2025,Saturday,5.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD06576,2025-12-06,P004,Keyboard,Accessories,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,56.42,83,1500,124500,Sea,Delhi,Coimbatore,994,2982,2025-12-25,2025-12-26,On Time,1,316,130,Sufficient,Minor Delay,12,December,Q4,2025,Saturday,3.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD09285,2025-12-06,P014,Webcam,Accessories,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,86.44,93,4000,372000,Sea,Mumbai,Ahmedabad,583,1749,2025-12-16,2025-12-17,Delayed,1,511,298,Sufficient,Minor Delay,12,December,Q4,2025,Saturday,3.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD08149,2025-12-06,P012,RAM,Computer Parts,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,72.0,76,3500,266000,Rail,Chennai,Ahmedabad,937,4685,2025-12-11,2025-12-14,Delayed,3,165,227,Reorder Required,Minor Delay,12,December,Q4,2025,Saturday,5.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD03058,2025-12-06,P012,RAM,Computer Parts,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,52.19,74,3500,259000,Road,Mumbai,Kolkata,2042,16336,2025-12-14,2025-12-22,Delayed,8,681,262,Sufficient,Severe Delay,12,December,Q4,2025,Saturday,8.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD02144,2025-12-06,P011,SSD,Storage,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,56.11,68,7000,476000,Rail,Pune,Coimbatore,56,280,2025-12-12,2025-12-12,On Time,0,271,195,Sufficient,On Time,12,December,Q4,2025,Saturday,5.0,Medium Risk,Low Risk,Low Risk,Low Risk
ORD08553,2025-12-06,P014,Webcam,Accessories,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,47.49,20,4000,80000,Air,Chennai,Delhi,1363,24534,2025-12-09,2025-12-09,On Time,0,459,270,Sufficient,On Time,12,December,Q4,2025,Saturday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD04259,2025-12-06,P011,SSD,Storage,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,59.62,62,7000,434000,Sea,Bangalore,Hyderabad,906,2718,2025-12-19,2025-12-20,Delayed,1,138,187,Reorder Required,Minor Delay,12,December,Q4,2025,Saturday,3.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD09777,2025-12-06,P005,Mouse,Accessories,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,72.68,1,800,800,Rail,Bangalore,Jaipur,2120,10600,2025-12-16,2025-12-16,On Time,0,326,172,Sufficient,On Time,12,December,Q4,2025,Saturday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD00036,2025-12-06,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,77.4,97,7000,679000,Rail,Pune,Delhi,970,4850,2025-12-14,2025-12-15,Delayed,1,270,221,Sufficient,Minor Delay,12,December,Q4,2025,Saturday,5.0,Medium Risk,Medium Risk,Medium Risk,Medium Risk
ORD00543,2025-12-06,P013,Graphics Card,Computer Parts,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,51.47,86,45000,3870000,Rail,Hyderabad,Coimbatore,1625,8125,2025-12-15,2025-12-15,On Time,0,944,275,Sufficient,On Time,12,December,Q4,2025,Saturday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD00451,2025-12-06,P011,SSD,Storage,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,62.57,82,7000,574000,Air,Delhi,Chennai,1457,26226,2025-12-07,2025-12-08,On Time,1,607,287,Sufficient,Minor Delay,12,December,Q4,2025,Saturday,18.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD00676,2025-12-06,P014,Webcam,Accessories,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,91.43,15,4000,60000,Road,Pune,Kolkata,1678,13424,2025-12-14,2025-12-14,On Time,0,550,148,Sufficient,On Time,12,December,Q4,2025,Saturday,8.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD05356,2025-12-06,P012,RAM,Computer Parts,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,45.94,44,3500,154000,Road,Delhi,Coimbatore,168,1344,2025-12-13,2025-12-13,On Time,0,386,196,Sufficient,On Time,12,December,Q4,2025,Saturday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD07971,2025-12-07,P015,Headset,Accessories,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,59.63,23,2500,57500,Sea,Delhi,Kolkata,1398,4194,2025-12-27,2025-12-28,On Time,1,62,226,Reorder Required,Minor Delay,12,December,Q4,2025,Sunday,3.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD05836,2025-12-07,P004,Keyboard,Accessories,SUP002,Global Electronics,4.2,WH003,Hyderabad Hub,Hyderabad,9000,61.91,17,1500,25500,Sea,Chennai,Pune,1924,5772,2025-12-26,2025-12-26,On Time,0,340,217,Sufficient,On Time,12,December,Q4,2025,Sunday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09578,2025-12-07,P013,Graphics Card,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH006,Pune Warehouse,Pune,8000,45.5,96,45000,4320000,Road,Mumbai,Ahmedabad,51,408,2025-12-13,2025-12-13,On Time,0,488,133,Sufficient,On Time,12,December,Q4,2025,Sunday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD08084,2025-12-07,P002,Desktop PC,Electronics,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,95.96,27,55000,1485000,Road,Delhi,Mumbai,2495,19960,2025-12-15,2025-12-15,On Time,0,34,275,Reorder Required,On Time,12,December,Q4,2025,Sunday,8.0,High Risk,High Risk,Low Risk,High Risk
ORD07197,2025-12-07,P002,Desktop PC,Electronics,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,90.85,3,55000,165000,Air,Pune,Chennai,2181,39258,2025-12-10,2025-12-15,Delayed,5,63,130,Reorder Required,Moderate Delay,12,December,Q4,2025,Sunday,18.0,High Risk,High Risk,High Risk,High Risk
ORD01182,2025-12-07,P003,Monitor,Electronics,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,56.16,46,18000,828000,Air,Hyderabad,Kolkata,1762,31716,2025-12-09,2025-12-09,On Time,0,702,183,Sufficient,On Time,12,December,Q4,2025,Sunday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD01130,2025-12-07,P006,Printer,Office Equipment,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,97.82,65,12000,780000,Rail,Bangalore,Chennai,713,3565,2025-12-13,2025-12-13,On Time,0,476,268,Sufficient,On Time,12,December,Q4,2025,Sunday,5.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD04015,2025-12-07,P001,Laptop,Electronics,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,77.98,51,65000,3315000,Air,Mumbai,Pune,445,8010,2025-12-10,2025-12-11,On Time,1,753,264,Sufficient,Minor Delay,12,December,Q4,2025,Sunday,18.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD01864,2025-12-07,P002,Desktop PC,Electronics,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,80.39,71,55000,3905000,Road,Pune,Delhi,455,3640,2025-12-11,2025-12-11,On Time,0,877,170,Sufficient,On Time,12,December,Q4,2025,Sunday,8.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD06601,2025-12-07,P006,Printer,Office Equipment,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,95.06,50,12000,600000,Sea,Chennai,Hyderabad,393,1179,2025-12-18,2025-12-18,On Time,0,880,218,Sufficient,On Time,12,December,Q4,2025,Sunday,3.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD00033,2025-12-07,P015,Headset,Accessories,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,60.67,41,2500,102500,Road,Pune,Delhi,2127,17016,2025-12-12,2025-12-12,On Time,0,432,278,Sufficient,On Time,12,December,Q4,2025,Sunday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD01885,2025-12-07,P003,Monitor,Electronics,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,58.57,49,18000,882000,Rail,Pune,Chennai,441,2205,2025-12-12,2025-12-12,On Time,0,796,153,Sufficient,On Time,12,December,Q4,2025,Sunday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD05975,2025-12-07,P010,Hard Drive,Storage,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,67.74,7,6000,42000,Air,Hyderabad,Bangalore,2259,40662,2025-12-10,2025-12-10,On Time,0,776,293,Sufficient,On Time,12,December,Q4,2025,Sunday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD01534,2025-12-07,P012,RAM,Computer Parts,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,95.56,56,3500,196000,Rail,Mumbai,Hyderabad,1723,8615,2025-12-14,2025-12-14,On Time,0,700,295,Sufficient,On Time,12,December,Q4,2025,Sunday,5.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD03235,2025-12-07,P009,Switch,Networking,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,94.48,66,7500,495000,Road,Chennai,Mumbai,1868,14944,2025-12-15,2025-12-20,Delayed,5,805,226,Sufficient,Moderate Delay,12,December,Q4,2025,Sunday,8.0,Low Risk,High Risk,High Risk,High Risk
ORD08248,2025-12-07,P001,Laptop,Electronics,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,53.28,33,65000,2145000,Sea,Bangalore,Jaipur,1589,4767,2025-12-17,2025-12-18,On Time,1,611,187,Sufficient,Minor Delay,12,December,Q4,2025,Sunday,3.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD07156,2025-12-07,P004,Keyboard,Accessories,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,95.89,73,1500,109500,Air,Mumbai,Ahmedabad,2398,43164,2025-12-11,2025-12-18,Delayed,7,544,292,Sufficient,Moderate Delay,12,December,Q4,2025,Sunday,18.0,Low Risk,High Risk,High Risk,High Risk
ORD08096,2025-12-07,P014,Webcam,Accessories,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,92.77,90,4000,360000,Road,Pune,Coimbatore,67,536,2025-12-14,2025-12-14,On Time,0,723,223,Sufficient,On Time,12,December,Q4,2025,Sunday,8.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD07484,2025-12-07,P008,Router,Networking,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,60.65,63,5000,315000,Road,Delhi,Mumbai,700,5600,2025-12-10,2025-12-10,On Time,0,711,238,Sufficient,On Time,12,December,Q4,2025,Sunday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD07479,2025-12-07,P008,Router,Networking,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,68.86,76,5000,380000,Sea,Bangalore,Chennai,2280,6840,2025-12-18,2025-12-20,Delayed,2,623,210,Sufficient,Minor Delay,12,December,Q4,2025,Sunday,3.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD02268,2025-12-07,P001,Laptop,Electronics,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,83.16,38,65000,2470000,Air,Hyderabad,Chennai,286,5148,2025-12-10,2025-12-10,On Time,0,539,290,Sufficient,On Time,12,December,Q4,2025,Sunday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD05490,2025-12-07,P001,Laptop,Electronics,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,84.11,90,65000,5850000,Rail,Mumbai,Jaipur,417,2085,2025-12-19,2025-12-19,On Time,0,998,147,Sufficient,On Time,12,December,Q4,2025,Sunday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD08221,2025-12-07,P002,Desktop PC,Electronics,SUP005,SmartTech Distributors,4.4,WH005,Delhi Distribution,Delhi,14000,66.57,96,55000,5280000,Air,Chennai,Hyderabad,2479,44622,2025-12-10,2025-12-10,On Time,0,957,139,Sufficient,On Time,12,December,Q4,2025,Sunday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD03921,2025-12-07,P014,Webcam,Accessories,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,65.45,13,4000,52000,Sea,Bangalore,Pune,1980,5940,2025-12-22,2025-12-23,Delayed,1,39,155,Reorder Required,Minor Delay,12,December,Q4,2025,Sunday,3.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD08163,2025-12-07,P009,Switch,Networking,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,80.93,25,7500,187500,Sea,Mumbai,Kolkata,1556,4668,2025-12-27,2025-12-28,On Time,1,543,159,Sufficient,Minor Delay,12,December,Q4,2025,Sunday,3.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD05531,2025-12-07,P015,Headset,Accessories,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,49.27,51,2500,127500,Road,Mumbai,Ahmedabad,197,1576,2025-12-13,2025-12-14,Delayed,1,972,258,Sufficient,Minor Delay,12,December,Q4,2025,Sunday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD02269,2025-12-07,P010,Hard Drive,Storage,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,50.16,64,6000,384000,Sea,Pune,Ahmedabad,1020,3060,2025-12-25,2025-12-25,On Time,0,337,196,Sufficient,On Time,12,December,Q4,2025,Sunday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD00694,2025-12-07,P014,Webcam,Accessories,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,82.32,41,4000,164000,Air,Delhi,Bangalore,1170,21060,2025-12-11,2025-12-11,On Time,0,526,174,Sufficient,On Time,12,December,Q4,2025,Sunday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD00684,2025-12-07,P007,Scanner,Office Equipment,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,46.36,8,9000,72000,Air,Hyderabad,Bangalore,62,1116,2025-12-11,2025-12-12,On Time,1,762,135,Sufficient,Minor Delay,12,December,Q4,2025,Sunday,18.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD07294,2025-12-07,P014,Webcam,Accessories,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,87.92,48,4000,192000,Sea,Hyderabad,Bangalore,336,1008,2025-12-23,2025-12-24,On Time,1,23,226,Reorder Required,Minor Delay,12,December,Q4,2025,Sunday,3.0,High Risk,Medium Risk,Medium Risk,High Risk
