Order_ID,Order_Date,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Rating,Warehouse_ID,Warehouse_Name,Warehouse_Location,Warehouse_Capacity,Warehouse_Utilization,Quantity,Unit_Price,Order_Value,Shipping_Mode,Origin,Destination,Distance_KM,Shipping_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Delay_Days,Inventory_Level,Reorder_Level,Inventory_Status
ORD08064,2025-04-22,P007,Scanner,Office Equipment,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,70.13,53,9000,477000,Rail,Delhi,Kolkata,894,4470,2025-05-03,2025-05-09,Delayed,6,514,176,Sufficient
ORD08065,2025-01-21,P013,Graphics Card,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,54.1,61,45000,2745000,Road,Bangalore,Chennai,228,1824,2025-01-29,2025-01-29,On Time,0,105,270,Reorder Required
ORD08066,2025-08-22,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,63.97,66,9000,594000,Sea,Mumbai,Hyderabad,2434,7302,2025-09-04,2025-09-04,On Time,0,716,270,Sufficient
ORD08067,2025-08-09,P006,Printer,Office Equipment,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,46.75,91,12000,1092000,Road,Bangalore,Coimbatore,1138,9104,2025-08-16,2025-08-16,On Time,0,753,185,Sufficient
ORD08068,2025-06-16,P007,Scanner,Office Equipment,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,46.25,91,9000,819000,Rail,Chennai,Kolkata,1859,9295,2025-06-28,2025-07-03,Delayed,5,94,119,Reorder Required
ORD08069,2025-11-21,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,89.88,40,5000,200000,Rail,Delhi,Kolkata,1230,6150,2025-11-27,2025-11-28,On Time,1,859,129,Sufficient
ORD08070,2025-10-18,P004,Keyboard,Accessories,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,51.23,8,1500,12000,Air,Delhi,Hyderabad,1484,26712,2025-10-20,2025-10-20,On Time,0,829,233,Sufficient
ORD08071,2025-03-14,P009,Switch,Networking,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,79.82,95,7500,712500,Road,Pune,Coimbatore,725,5800,2025-03-22,2025-03-22,On Time,0,601,165,Sufficient
ORD08072,2025-10-22,P015,Headset,Accessories,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,69.1,1,2500,2500,Road,Mumbai,Coimbatore,1405,11240,2025-10-25,2025-10-25,On Time,0,355,283,Sufficient
ORD08073,2025-09-06,P006,Printer,Office Equipment,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,65.93,12,12000,144000,Road,Delhi,Chennai,1388,11104,2025-09-09,2025-09-09,On Time,0,139,143,Reorder Required
ORD08074,2025-03-28,P003,Monitor,Electronics,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,83.71,55,18000,990000,Sea,Delhi,Ahmedabad,584,1752,2025-04-16,2025-04-20,Delayed,4,791,131,Sufficient
ORD08075,2025-09-03,P009,Switch,Networking,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,72.12,8,7500,60000,Rail,Pune,Mumbai,276,1380,2025-09-08,2025-09-08,On Time,0,180,160,Sufficient
ORD08076,2025-03-23,P015,Headset,Accessories,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,67.96,95,2500,237500,Rail,Pune,Kolkata,847,4235,2025-04-04,2025-04-05,On Time,1,877,136,Sufficient
ORD08077,2025-02-04,P009,Switch,Networking,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,50.11,6,7500,45000,Sea,Pune,Chennai,2256,6768,2025-02-21,2025-02-21,On Time,0,491,117,Sufficient
ORD08078,2025-02-07,P008,Router,Networking,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,90.41,32,5000,160000,Air,Pune,Hyderabad,1883,33894,2025-02-08,2025-02-09,On Time,1,540,102,Sufficient
ORD08079,2025-04-20,P003,Monitor,Electronics,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,73.31,88,18000,1584000,Sea,Chennai,Kolkata,810,2430,2025-05-08,2025-05-09,On Time,1,366,179,Sufficient
ORD08080,2025-01-03,P014,Webcam,Accessories,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,89.26,12,4000,48000,Air,Mumbai,Ahmedabad,725,13050,2025-01-07,2025-01-08,On Time,1,76,119,Reorder Required
ORD08081,2025-01-13,P008,Router,Networking,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,77.34,27,5000,135000,Sea,Chennai,Coimbatore,1434,4302,2025-01-25,2025-01-25,On Time,0,661,273,Sufficient
ORD08082,2025-12-28,P009,Switch,Networking,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,48.16,15,7500,112500,Air,Delhi,Chennai,236,4248,2025-12-29,2025-12-30,On Time,1,813,122,Sufficient
ORD08083,2025-11-06,P002,Desktop PC,Electronics,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,81.52,54,55000,2970000,Sea,Mumbai,Bangalore,2281,6843,2025-11-17,2025-11-17,On Time,0,556,277,Sufficient
ORD08084,2025-12-07,P002,Desktop PC,Electronics,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,95.96,27,55000,1485000,Road,Delhi,Mumbai,2495,19960,2025-12-15,2025-12-15,On Time,0,34,275,Reorder Required
ORD08085,2025-06-14,P008,Router,Networking,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,48.98,24,5000,120000,Rail,Chennai,Pune,2085,10425,2025-06-26,2025-06-30,Delayed,4,259,100,Sufficient
ORD08086,2025-11-21,P010,Hard Drive,Storage,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,65.32,63,6000,378000,Rail,Delhi,Bangalore,1063,5315,2025-11-27,2025-11-27,On Time,0,922,123,Sufficient
ORD08087,2025-01-13,P011,SSD,Storage,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,74.8,7,7000,49000,Sea,Bangalore,Chennai,2489,7467,2025-02-02,2025-02-02,On Time,0,700,180,Sufficient
ORD08088,2025-10-10,P006,Printer,Office Equipment,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,73.29,25,12000,300000,Air,Hyderabad,Chennai,1846,33228,2025-10-13,2025-10-13,On Time,0,732,281,Sufficient
ORD08089,2025-05-08,P013,Graphics Card,Computer Parts,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,62.96,20,45000,900000,Rail,Chennai,Jaipur,2135,10675,2025-05-15,2025-05-15,On Time,0,61,148,Reorder Required
ORD08090,2025-10-19,P015,Headset,Accessories,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,56.67,1,2500,2500,Road,Bangalore,Mumbai,1829,14632,2025-10-22,2025-10-23,On Time,1,58,152,Reorder Required
ORD08091,2025-10-17,P008,Router,Networking,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,60.68,41,5000,205000,Sea,Chennai,Pune,1764,5292,2025-11-01,2025-11-03,Delayed,2,160,152,Sufficient
ORD08092,2025-06-19,P008,Router,Networking,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,85.4,96,5000,480000,Road,Chennai,Delhi,1149,9192,2025-06-22,2025-06-22,On Time,0,59,215,Reorder Required
ORD08093,2025-12-24,P002,Desktop PC,Electronics,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,89.72,23,55000,1265000,Road,Bangalore,Ahmedabad,1528,12224,2026-01-01,2026-01-01,On Time,0,930,169,Sufficient
ORD08094,2025-09-16,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,46.91,24,5000,120000,Rail,Mumbai,Ahmedabad,224,1120,2025-09-22,2025-09-22,On Time,0,392,258,Sufficient
ORD08095,2025-01-28,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,68.24,98,7000,686000,Sea,Mumbai,Bangalore,982,2946,2025-02-07,2025-02-07,On Time,0,897,211,Sufficient
ORD08096,2025-12-07,P014,Webcam,Accessories,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,92.77,90,4000,360000,Road,Pune,Coimbatore,67,536,2025-12-14,2025-12-14,On Time,0,723,223,Sufficient
ORD08097,2025-07-14,P008,Router,Networking,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,77.45,78,5000,390000,Sea,Delhi,Bangalore,964,2892,2025-07-30,2025-08-05,Delayed,6,667,153,Sufficient
ORD08098,2025-05-18,P010,Hard Drive,Storage,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,65.7,1,6000,6000,Sea,Mumbai,Jaipur,1236,3708,2025-06-03,2025-06-03,On Time,0,224,116,Sufficient
ORD08099,2025-02-08,P011,SSD,Storage,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,51.46,54,7000,378000,Road,Bangalore,Mumbai,2403,19224,2025-02-12,2025-02-12,On Time,0,555,253,Sufficient
ORD08100,2025-12-13,P009,Switch,Networking,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,64.56,62,7500,465000,Air,Bangalore,Kolkata,1197,21546,2025-12-15,2025-12-15,On Time,0,704,164,Sufficient
ORD08101,2025-04-03,P012,RAM,Computer Parts,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,57.46,33,3500,115500,Road,Mumbai,Bangalore,1635,13080,2025-04-09,2025-04-10,On Time,1,208,300,Reorder Required
ORD08102,2025-07-03,P013,Graphics Card,Computer Parts,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,84.45,89,45000,4005000,Air,Hyderabad,Bangalore,2226,40068,2025-07-06,2025-07-06,On Time,0,260,137,Sufficient
ORD08103,2025-08-10,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,60.22,33,5000,165000,Air,Chennai,Kolkata,2267,40806,2025-08-12,2025-08-12,On Time,0,424,192,Sufficient
ORD08104,2025-11-05,P006,Printer,Office Equipment,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,50.92,75,12000,900000,Sea,Chennai,Mumbai,760,2280,2025-11-15,2025-11-15,On Time,0,249,159,Sufficient
ORD08105,2025-05-06,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,51.27,93,1500,139500,Rail,Mumbai,Bangalore,2456,12280,2025-05-12,2025-05-12,On Time,0,717,159,Sufficient
ORD08106,2025-11-04,P002,Desktop PC,Electronics,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,89.23,25,55000,1375000,Rail,Bangalore,Pune,1365,6825,2025-11-09,2025-11-18,Delayed,9,819,270,Sufficient
ORD08107,2025-03-20,P009,Switch,Networking,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,69.73,50,7500,375000,Rail,Delhi,Hyderabad,1402,7010,2025-03-28,2025-03-28,On Time,0,501,298,Sufficient
ORD08108,2025-12-30,P012,RAM,Computer Parts,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,76.54,13,3500,45500,Rail,Bangalore,Kolkata,2246,11230,2026-01-08,2026-01-10,Delayed,2,661,170,Sufficient
ORD08109,2025-01-08,P013,Graphics Card,Computer Parts,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,46.06,35,45000,1575000,Sea,Mumbai,Jaipur,1054,3162,2025-01-20,2025-01-20,On Time,0,440,220,Sufficient
ORD08110,2025-05-07,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,83.03,3,9000,27000,Air,Chennai,Pune,430,7740,2025-05-09,2025-05-09,On Time,0,963,217,Sufficient
ORD08111,2025-09-29,P015,Headset,Accessories,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,80.39,43,2500,107500,Road,Hyderabad,Kolkata,2381,19048,2025-10-02,2025-10-03,On Time,1,115,185,Reorder Required
ORD08112,2025-05-02,P004,Keyboard,Accessories,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,51.09,25,1500,37500,Rail,Chennai,Ahmedabad,787,3935,2025-05-12,2025-05-22,Delayed,10,529,263,Sufficient
ORD08113,2025-02-01,P003,Monitor,Electronics,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,47.09,28,18000,504000,Rail,Bangalore,Delhi,2284,11420,2025-02-10,2025-02-10,On Time,0,83,208,Reorder Required
ORD08114,2025-04-18,P001,Laptop,Electronics,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,79.19,50,65000,3250000,Rail,Delhi,Kolkata,1114,5570,2025-04-25,2025-04-25,On Time,0,290,133,Sufficient
ORD08115,2025-12-16,P010,Hard Drive,Storage,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,46.38,48,6000,288000,Sea,Chennai,Jaipur,480,1440,2026-01-05,2026-01-05,On Time,0,287,145,Sufficient
ORD08116,2025-10-19,P003,Monitor,Electronics,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,62.61,47,18000,846000,Rail,Delhi,Bangalore,2420,12100,2025-10-27,2025-11-03,Delayed,7,514,275,Sufficient
ORD08117,2025-05-13,P012,RAM,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,97.98,98,3500,343000,Sea,Pune,Ahmedabad,2289,6867,2025-06-01,2025-06-06,Delayed,5,192,138,Sufficient
ORD08118,2025-11-14,P008,Router,Networking,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,50.76,72,5000,360000,Air,Delhi,Bangalore,2444,43992,2025-11-15,2025-11-17,Delayed,2,493,278,Sufficient
ORD08119,2025-09-22,P012,RAM,Computer Parts,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,90.45,88,3500,308000,Air,Pune,Bangalore,1809,32562,2025-09-25,2025-09-25,On Time,0,282,201,Sufficient
ORD08120,2025-04-23,P004,Keyboard,Accessories,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,68.73,4,1500,6000,Rail,Mumbai,Bangalore,107,535,2025-04-30,2025-04-30,On Time,0,106,277,Reorder Required
ORD08121,2025-04-16,P015,Headset,Accessories,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,90.39,61,2500,152500,Sea,Mumbai,Bangalore,804,2412,2025-04-30,2025-04-30,On Time,0,52,282,Reorder Required
ORD08122,2025-06-16,P006,Printer,Office Equipment,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,59.68,46,12000,552000,Air,Chennai,Delhi,394,7092,2025-06-17,2025-06-25,Delayed,8,857,195,Sufficient
ORD08123,2025-05-08,P009,Switch,Networking,SUP008,FutureTech Suppliers,4.5,WH006,Pune Warehouse,Pune,8000,46.12,2,7500,15000,Rail,Mumbai,Coimbatore,941,4705,2025-05-15,2025-05-24,Delayed,9,942,104,Sufficient
ORD08124,2025-04-26,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,54.69,86,5000,430000,Road,Bangalore,Mumbai,2336,18688,2025-05-04,2025-05-06,Delayed,2,914,151,Sufficient
ORD08125,2025-10-17,P001,Laptop,Electronics,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,97.17,88,65000,5720000,Rail,Bangalore,Hyderabad,1440,7200,2025-10-25,2025-10-25,On Time,0,324,255,Sufficient
ORD08126,2025-02-05,P001,Laptop,Electronics,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,80.61,78,65000,5070000,Road,Hyderabad,Pune,2137,17096,2025-02-13,2025-02-17,Delayed,4,44,271,Reorder Required
ORD08127,2025-07-17,P014,Webcam,Accessories,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,60.35,39,4000,156000,Rail,Mumbai,Ahmedabad,643,3215,2025-07-27,2025-07-28,On Time,1,206,119,Sufficient
ORD08128,2025-02-22,P003,Monitor,Electronics,SUP008,FutureTech Suppliers,4.5,WH001,Chennai Central,Chennai,10000,77.46,22,18000,396000,Rail,Delhi,Pune,1951,9755,2025-03-01,2025-03-02,On Time,1,361,185,Sufficient
ORD08129,2025-03-29,P008,Router,Networking,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,91.8,15,5000,75000,Sea,Delhi,Pune,2180,6540,2025-04-08,2025-04-08,On Time,0,501,136,Sufficient
ORD08130,2025-07-23,P005,Mouse,Accessories,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,81.89,11,800,8800,Road,Hyderabad,Mumbai,312,2496,2025-07-27,2025-07-27,On Time,0,654,122,Sufficient
ORD08131,2025-11-17,P002,Desktop PC,Electronics,SUP008,FutureTech Suppliers,4.5,WH001,Chennai Central,Chennai,10000,95.36,8,55000,440000,Sea,Bangalore,Chennai,1333,3999,2025-12-02,2025-12-02,On Time,0,917,127,Sufficient
ORD08132,2025-05-06,P010,Hard Drive,Storage,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,52.41,13,6000,78000,Air,Mumbai,Delhi,734,13212,2025-05-07,2025-05-08,On Time,1,812,177,Sufficient
ORD08133,2025-05-09,P006,Printer,Office Equipment,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,80.95,57,12000,684000,Road,Pune,Ahmedabad,949,7592,2025-05-14,2025-05-14,On Time,0,200,225,Reorder Required
ORD08134,2025-03-21,P003,Monitor,Electronics,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,59.96,32,18000,576000,Road,Pune,Coimbatore,1943,15544,2025-03-27,2025-03-28,On Time,1,185,183,Sufficient
ORD08135,2025-12-12,P012,RAM,Computer Parts,SUP005,SmartTech Distributors,4.4,WH005,Delhi Distribution,Delhi,14000,97.4,14,3500,49000,Sea,Delhi,Hyderabad,609,1827,2025-12-30,2026-01-05,Delayed,6,783,127,Sufficient
ORD08136,2025-07-02,P015,Headset,Accessories,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,67.11,37,2500,92500,Sea,Hyderabad,Ahmedabad,1111,3333,2025-07-12,2025-07-13,On Time,1,828,128,Sufficient
ORD08137,2025-07-15,P003,Monitor,Electronics,SUP008,FutureTech Suppliers,4.5,WH006,Pune Warehouse,Pune,8000,84.65,59,18000,1062000,Air,Pune,Kolkata,1203,21654,2025-07-17,2025-07-17,On Time,0,51,213,Reorder Required
ORD08138,2025-07-04,P002,Desktop PC,Electronics,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,80.36,28,55000,1540000,Air,Pune,Kolkata,2231,40158,2025-07-07,2025-07-08,On Time,1,41,268,Reorder Required
ORD08139,2025-06-02,P003,Monitor,Electronics,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,58.81,80,18000,1440000,Sea,Chennai,Mumbai,970,2910,2025-06-19,2025-06-28,Delayed,9,726,107,Sufficient
ORD08140,2025-11-18,P014,Webcam,Accessories,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,80.68,100,4000,400000,Air,Chennai,Kolkata,2019,36342,2025-11-20,2025-11-20,On Time,0,194,285,Reorder Required
ORD08141,2025-06-06,P012,RAM,Computer Parts,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,94.22,27,3500,94500,Sea,Mumbai,Ahmedabad,510,1530,2025-06-20,2025-06-20,On Time,0,90,289,Reorder Required
ORD08142,2025-08-07,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,88.07,55,7000,385000,Rail,Delhi,Pune,2056,10280,2025-08-19,2025-08-19,On Time,0,588,281,Sufficient
ORD08143,2025-12-04,P004,Keyboard,Accessories,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,77.58,53,1500,79500,Air,Bangalore,Ahmedabad,548,9864,2025-12-08,2025-12-09,On Time,1,867,118,Sufficient
ORD08144,2025-11-20,P003,Monitor,Electronics,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,59.65,26,18000,468000,Rail,Mumbai,Coimbatore,1541,7705,2025-12-01,2025-12-01,On Time,0,955,220,Sufficient
ORD08145,2025-03-24,P008,Router,Networking,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,52.81,71,5000,355000,Road,Chennai,Bangalore,1260,10080,2025-03-31,2025-03-31,On Time,0,935,101,Sufficient
ORD08146,2025-06-24,P011,SSD,Storage,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,55.36,68,7000,476000,Air,Mumbai,Pune,477,8586,2025-06-27,2025-07-04,Delayed,7,859,273,Sufficient
ORD08147,2025-05-10,P011,SSD,Storage,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,54.57,42,7000,294000,Air,Bangalore,Jaipur,1208,21744,2025-05-11,2025-05-11,On Time,0,922,186,Sufficient
ORD08148,2025-09-28,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH001,Chennai Central,Chennai,10000,88.67,11,5000,55000,Air,Pune,Kolkata,2312,41616,2025-09-30,2025-10-05,Delayed,5,672,267,Sufficient
ORD08149,2025-12-06,P012,RAM,Computer Parts,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,72.0,76,3500,266000,Rail,Chennai,Ahmedabad,937,4685,2025-12-11,2025-12-14,Delayed,3,165,227,Reorder Required
ORD08150,2025-10-17,P003,Monitor,Electronics,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,45.42,21,18000,378000,Rail,Pune,Chennai,219,1095,2025-10-25,2025-10-25,On Time,0,643,120,Sufficient
ORD08151,2025-03-22,P007,Scanner,Office Equipment,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,87.22,17,9000,153000,Road,Hyderabad,Kolkata,2080,16640,2025-03-28,2025-04-02,Delayed,5,511,137,Sufficient
ORD08152,2025-06-23,P004,Keyboard,Accessories,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,81.27,83,1500,124500,Air,Bangalore,Kolkata,1219,21942,2025-06-24,2025-07-03,Delayed,9,815,222,Sufficient
ORD08153,2025-11-09,P002,Desktop PC,Electronics,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,55.54,24,55000,1320000,Road,Mumbai,Pune,784,6272,2025-11-14,2025-11-14,On Time,0,947,201,Sufficient
ORD08154,2025-09-29,P011,SSD,Storage,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,77.2,9,7000,63000,Road,Mumbai,Hyderabad,423,3384,2025-10-03,2025-10-03,On Time,0,984,245,Sufficient
ORD08155,2025-11-23,P013,Graphics Card,Computer Parts,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,51.28,21,45000,945000,Rail,Delhi,Chennai,1750,8750,2025-12-01,2025-12-02,On Time,1,737,101,Sufficient
ORD08156,2025-05-03,P007,Scanner,Office Equipment,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,76.55,21,9000,189000,Sea,Pune,Ahmedabad,1738,5214,2025-05-17,2025-05-24,Delayed,7,300,298,Sufficient
ORD08157,2025-04-12,P010,Hard Drive,Storage,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,84.51,57,6000,342000,Road,Bangalore,Hyderabad,2023,16184,2025-04-17,2025-04-17,On Time,0,980,287,Sufficient
ORD08158,2025-06-23,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,72.57,49,5000,245000,Road,Chennai,Pune,61,488,2025-06-30,2025-06-30,On Time,0,68,197,Reorder Required
ORD08159,2025-06-06,P004,Keyboard,Accessories,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,50.31,5,1500,7500,Sea,Pune,Coimbatore,1049,3147,2025-06-26,2025-06-26,On Time,0,582,194,Sufficient
ORD08160,2025-11-25,P010,Hard Drive,Storage,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,72.76,46,6000,276000,Road,Chennai,Bangalore,1420,11360,2025-12-03,2025-12-03,On Time,0,663,241,Sufficient
ORD08161,2025-08-11,P012,RAM,Computer Parts,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,85.75,44,3500,154000,Sea,Bangalore,Pune,2380,7140,2025-08-29,2025-09-03,Delayed,5,777,246,Sufficient
ORD08162,2025-12-13,P006,Printer,Office Equipment,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,79.84,53,12000,636000,Rail,Mumbai,Hyderabad,1203,6015,2025-12-21,2025-12-21,On Time,0,760,182,Sufficient
ORD08163,2025-12-07,P009,Switch,Networking,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,80.93,25,7500,187500,Sea,Mumbai,Kolkata,1556,4668,2025-12-27,2025-12-28,On Time,1,543,159,Sufficient
ORD08164,2025-05-05,P005,Mouse,Accessories,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,86.77,96,800,76800,Rail,Hyderabad,Coimbatore,937,4685,2025-05-10,2025-05-12,Delayed,2,193,185,Sufficient
ORD08165,2025-10-14,P013,Graphics Card,Computer Parts,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,51.71,46,45000,2070000,Air,Pune,Mumbai,349,6282,2025-10-16,2025-10-16,On Time,0,210,115,Sufficient
ORD08166,2025-11-28,P013,Graphics Card,Computer Parts,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,81.3,11,45000,495000,Road,Delhi,Coimbatore,1299,10392,2025-12-02,2025-12-02,On Time,0,199,282,Reorder Required
ORD08167,2025-02-16,P013,Graphics Card,Computer Parts,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,81.8,11,45000,495000,Rail,Pune,Bangalore,2408,12040,2025-02-22,2025-02-23,On Time,1,391,147,Sufficient
